Id,SalePrice
1929,124625.94864700567
1930,134391.73735141833
1931,147979.4285237551
1932,136597.06434212142
1933,170542.24121325128
1934,178610.8413802892
1935,178470.19945021832
1936,174750.07695816507
1937,188904.4178082504
1938,166655.13911929968
1939,226307.8899123953
1940,196951.5780823235
1941,172519.41213715606
1942,186663.5006215216
1943,200610.2374936247
1944,339858.492766895
1945,382092.805742102
1946,152535.68524308343
1947,313786.9501048847
1948,179464.17427216753
1949,241784.03460950605
1950,190927.52608520043
1951,248676.55364654626
1952,210802.60805034588
1953,172720.76250480313
1954,189780.97804185335
1955,133037.2198427987
1956,287316.6381946922
1957,166963.53465844094
1958,306262.1499339312
1959,142075.8771536605
1960,113147.64566488874
1961,117085.8065858769
1962,100640.96701049419
1963,108162.44500375424
1964,109642.34204068969
1965,141963.85416359198
1966,167246.2772994831
1967,297993.54803924623
1968,390317.07141425216
1969,393497.87254817213
1970,392827.5810109447
1971,406632.5786711876
1972,336934.2767289344
1973,286748.17013886874
1974,323750.5121618445
1975,445156.9736132992
1976,295361.1930998141
1977,360380.50831473246
1978,299108.26597552316
1979,327322.3610788081
1980,203083.42794032284
1981,353928.5265442454
1982,230768.61389685728
1983,212925.64345827623
1984,176444.9995727427
1985,212012.36512964868
1986,214681.46250185298
1987,195990.80606769715
1988,174025.89146108966
1989,190854.88781360682
1990,214941.53830129385
1991,229590.99671753397
1992,214372.69362583224
1993,180054.26695901898
1994,250064.81722206346
1995,182624.18416542796
1996,251561.23072364563
1997,312710.4460456768
1998,330568.95820649026
1999,266396.2376851479
2000,287361.1255491219
2001,268193.94094661204
2002,235202.60087513295
2003,266135.2560684151
2004,278700.354324211
2005,225821.72831327844
2006,241029.59904332168
2007,246185.96226578954
2008,208869.5378010184
2009,187947.28762527264
2010,192788.20669933234
2011,128119.16428295133
2012,182782.86777973152
2013,179515.47044162097
2014,185201.1132442875
2015,213806.46099125058
2016,194180.6735343583
2017,206391.84627286482
2018,122759.17228222424
2019,129843.1363475303
2020,106040.9550153582
2021,111201.77838026479
2022,188892.52654672935
2023,137836.85010545762
2024,229586.0017008666
2025,322968.93043364724
2026,185454.5689201039
2027,160782.45778641058
2028,166005.72147761655
2029,177923.92398864578
2030,278468.84404975025
2031,273263.86730736156
2032,285525.8803262855
2033,278755.72996394604
2034,160758.3771223445
2035,212562.15252262112
2036,180798.7538955507
2037,196217.33854394458
2038,294796.32682125876
2039,228539.8356855269
2040,346966.91128423635
2041,287615.49445325567
2042,194950.76174290836
2043,162002.31958616895
2044,166891.19100121976
2045,229523.82785789497
2046,130336.63647053458
2047,139142.1318300208
2048,133548.923933645
2049,133471.54391588102
2050,187622.51587808065
2051,112123.09466866466
2052,124664.59880957646
2053,142571.09743316018
2054,85353.58585245065
2055,152392.23638885762
2056,142584.74744134067
2057,115442.11466516874
2058,226394.25169986064
2059,129913.13964580366
2060,171859.91458992605
2061,177516.53969346022
2062,130425.85917823724
2063,112528.8553922205
2064,134549.454112589
2065,108154.5753668989
2066,181427.16644646044
2067,120632.41024813367
2068,132704.4183517337
2069,90498.29471936784
2070,101839.3007928975
2071,82837.27068417943
2072,121937.11127038274
2073,142375.86197613584
2074,192027.80274904406
2075,143752.45123560837
2076,128017.05402946245
2077,148380.92657074277
2078,124151.34700217034
2079,136519.7609788064
2080,119903.83613188041
2081,115076.0153203884
2082,125174.62944200666
2083,125031.65582198807
2084,107867.13126283044
2085,117332.74595285815
2086,118084.3111552839
2087,113315.7547149021
2088,109409.03420062273
2089,86496.36899718552
2090,120883.12847091183
2091,111534.0173874672
2092,117855.66788408515
2093,110699.70853331087
2094,142969.92759975995
2095,157519.14475876195
2096,88303.8402320022
2097,92752.61549667545
2098,131518.98963040204
2099,64439.618467292225
2100,96914.62817035685
2101,121614.26032077678
2102,138575.93573540146
2103,114309.9956655567
2104,122724.30816374584
2105,133456.06470392286
2106,64312.70001733485
2107,217280.99064235145
2108,115658.63091003816
2109,119175.32507388033
2110,135005.74863864543
2111,166109.98878549904
2112,133420.93259261196
2113,125421.1499333064
2114,117783.73040355413
2115,138069.01823632294
2116,123855.12323280894
2117,140857.62782623508
2118,122118.55713746107
2119,99855.60486777825
2120,114788.07936455088
2121,102788.37835422269
2122,95599.86264571085
2123,98029.20083321443
2124,152487.2142843758
2125,126000.08464000066
2126,146028.13619600338
2127,141718.62026347267
2128,129625.67544289146
2129,111279.70335491744
2130,132783.66444114977
2131,137982.36619174303
2132,115447.06449432945
2133,118067.97904117819
2134,125110.58058904503
2135,110033.09536050094
2136,82555.73285040203
2137,117477.6610647439
2138,136239.48789307405
2139,157840.75078831334
2140,135028.7405971482
2141,153003.72782522705
2142,126411.26416693782
2143,135738.8431516162
2144,118359.27217617242
2145,135406.6134103826
2146,174185.96090459073
2147,151222.02630117556
2148,124222.25461624083
2149,136278.01984059013
2150,217217.388511943
2151,144818.6434559904
2152,173493.55921842583
2153,150987.61268499464
2154,106189.57601974829
2155,125077.73258033567
2156,224718.49519381803
2157,247169.43706919366
2158,244571.09544292276
2159,197910.27755458083
2160,181387.74492345366
2161,246248.05348293282
2162,423491.8663256583
2163,359433.54802569223
2164,269355.88926292583
2165,185281.00339554573
2166,148337.35656409521
2167,207316.32011728088
2168,197994.94357868392
2169,201497.43919463994
2170,225146.49433871938
2171,149704.6220017375
2172,139221.57460844738
2173,169224.86845904271
2174,220644.93697598472
2175,304063.31601546495
2176,342306.42350696505
2177,239297.43173607718
2178,220063.5013184128
2179,140431.59531334246
2180,205064.57669059004
2181,196219.0829758986
2182,217508.48182388805
2183,202032.43120890073
2184,133953.00685792335
2185,130511.2892839844
2186,146476.57126742223
2187,150115.9786788747
2188,156576.97897701373
2189,202982.54904282643
2190,91741.8356627538
2191,91524.21319633604
2192,88859.6268171471
2193,107597.65831480028
2194,113052.29323680427
2195,106881.02463126862
2196,113220.2290228257
2197,118934.09001494989
2198,166297.90775941257
2199,180025.67882349316
2200,156788.86782799533
2201,143497.95233712884
2202,182884.85190312818
2203,163307.8211270848
2204,165307.1094192143
2205,104138.09329231628
2206,145909.05524950544
2207,245874.31651841337
2208,236111.2163956921
2209,204902.7735453617
2210,132668.33573486932
2211,115774.26776078451
2212,115078.5459766761
2213,101446.31824872232
2214,135662.99117223138
2215,110549.90796833263
2216,143533.98937953357
2217,80683.96390916411
2218,85948.14867192828
2219,64660.47314662054
2220,73730.32845089993
2221,346834.73508679145
2222,234050.01493268347
2223,245604.97280220393
2224,227095.05483311976
2225,139067.1887272268
2226,173082.49706924573
2227,208115.98860286977
2228,270418.5280970967
2229,257642.3007198281
2230,151648.037846835
2231,212699.79243436232
2232,187423.50972600625
2233,187786.46734595936
2234,236439.88411774143
2235,200515.89334285734
2236,267776.0116056517
2237,345102.14370251435
2238,204425.95419760226
2239,106218.62478001321
2240,158091.16321032998
2241,152361.75850784255
2242,128214.3051158152
2243,119542.40296650617
2244,94085.98520158295
2245,93474.3801109427
2246,144769.25863423772
2247,124311.1359501129
2248,126127.32801237152
2249,128436.98383145774
2250,135997.7058554767
2251,122121.63843124449
2252,183072.6660246086
2253,163320.78401514952
2254,178256.36748868195
2255,181475.30679040874
2256,181730.58374430958
2257,194241.8253817377
2258,171554.23670485112
2259,177956.71374171937
2260,158143.73773818414
2261,187512.3663471043
2262,208181.96733232468
2263,364112.10163248994
2264,416567.3673704044
2265,160085.39370888853
2266,327939.91419671825
2267,344127.18763179367
2268,403267.0812700322
2269,158610.5892544654
2270,197150.39416222
2271,241874.633612167
2272,200443.36373646944
2273,172674.43268964943
2274,176306.17512800175
2275,170239.28300455134
2276,198048.59844226312
2277,182522.57724891746
2278,149081.418483693
2279,122916.2530390254
2280,112220.80389577681
2281,177365.92514172857
2282,184299.21151313107
2283,106835.27419517466
2284,103297.05982075611
2285,164716.2775812499
2286,125194.14229964488
2287,366299.981615389
2288,265772.31044654665
2289,389324.19389892556
2290,410426.7240983633
2291,343806.3240962642
2292,419724.38755096623
2293,448577.33823151933
2294,359440.3474940562
2295,422066.6920231049
2296,266664.34442577534
2297,320754.3063929749
2298,353707.55920381134
2299,382308.5914279142
2300,318648.130902319
2301,283506.6610768491
2302,261135.32526988324
2303,239311.4569240119
2304,248399.33643871133
2305,174189.7072409744
2306,168500.77040233545
2307,185728.53215371605
2308,218753.6038783988
2309,294044.74828698486
2310,214977.4630676332
2311,190465.55164358896
2312,174273.81411554312
2313,174135.207803494
2314,191877.3308950496
2315,175900.08251240218
2316,185116.64357882974
2317,180835.6473559458
2318,168503.69828458715
2319,177917.94958048617
2320,179180.13470168767
2321,253559.1193883937
2322,172304.35762672132
2323,198032.11480596958
2324,169847.05984358556
2325,208091.52091298538
2326,178393.25860961477
2327,213637.83531952428
2328,224860.6691120697
2329,183306.9677728617
2330,178096.07500652946
2331,336812.38853976177
2332,334996.0639817957
2333,304037.53798245883
2334,247281.68308649433
2335,256574.66325787042
2336,335017.22812611423
2337,217964.23265027456
2338,299712.35932677146
2339,223389.14382084127
2340,393059.8737468597
2341,212333.83938345348
2342,237250.8192547193
2343,222469.81357611986
2344,226460.54529678504
2345,243650.27514905896
2346,243929.7255365347
2347,205081.6036975096
2348,242641.87061340598
2349,168136.69828738458
2350,294295.12763840414
2351,261001.9290925582
2352,234221.59225830526
2353,211791.2093545484
2354,122926.83113641084
2355,169526.55207155753
2356,149384.1986262852
2357,196597.78533873556
2358,188552.19043665787
2359,113091.53224222346
2360,118714.00450549804
2361,137288.00110321745
2362,263173.8660028663
2363,132254.2085995018
2364,175085.68576259215
2365,214870.27431822856
2366,179254.9220310744
2367,202051.35247735243
2368,209868.6256349305
2369,207151.08568832828
2370,169806.79004251343
2371,175892.0605883634
2372,188952.84559721596
2373,252575.75852639243
2374,306217.14551032474
2375,244453.95086393654
2376,259541.7298512238
2377,321304.3324547503
2378,140995.3196580034
2379,182575.68600896132
2380,138677.3629117366
2381,159580.57330042453
2382,200469.2544373532
2383,203837.5508458712
2384,235704.64118824323
2385,174505.94346844777
2386,131689.08169275447
2387,138031.49379989205
2388,107535.0735422418
2389,132564.3720816027
2390,148473.8434324943
2391,140307.56228585826
2392,114348.9049226801
2393,175973.79637581782
2394,153911.85276317786
2395,196155.02949670795
2396,139165.20519466314
2397,208885.84451468592
2398,128667.6396546342
2399,52451.846940679876
2400,55459.21622353938
2401,117730.46598230544
2402,134688.82636131247
2403,128340.16854638222
2404,156608.1411007007
2405,158808.03161349712
2406,136960.00570010315
2407,124824.84260832283
2408,133531.91093903332
2409,121998.83737125581
2410,171334.50338140843
2411,116662.85644814798
2412,153983.3017328186
2413,127796.82052885604
2414,144755.10609981976
2415,124922.36566664481
2416,121132.63763435464
2417,126547.69364311875
2418,125868.35332303854
2419,107778.64152593593
2420,122368.26279684411
2421,152597.54527407864
2422,121642.66794644773
2423,110270.14823945898
2424,149828.44437136452
2425,199888.50945697073
2426,115849.57034968013
2427,139008.08116650325
2428,187544.91589886983
2429,119100.33640995107
2430,129206.05736266533
2431,121980.34177187133
2432,136177.95422168606
2433,141167.77056140447
2434,138303.7631957942
2435,143150.13147138173
2436,114523.97949901965
2437,104724.54063807298
2438,122496.6780268755
2439,105849.45034609854
2440,117918.07938411472
2441,98464.74597908084
2442,104803.81845471732
2443,123736.83345384049
2444,134645.22819936267
2445,88017.17707941416
2446,121017.78327796709
2447,216339.30143420806
2448,133043.77859259068
2449,113205.1958622142
2450,139773.30430613933
2451,132845.14772036992
2452,220089.1295217442
2453,103195.2948077534
2454,125766.82962830066
2455,105397.29622599111
2456,119565.98613085081
2457,124096.71686245299
2458,120332.62585663502
2459,108340.77894853146
2460,142445.83400014936
2461,114427.67092271321
2462,119691.6076305754
2463,111871.87746002653
2464,159027.21726987304
2465,130327.1811209138
2466,106173.06505239429
2467,153766.40793905212
2468,94707.08765741902
2469,74038.47571097665
2470,188569.93246336683
2471,187129.99808363078
2472,150098.6799288259
2473,116034.87170890647
2474,86505.25481747447
2475,228288.90690221608
2476,114625.66744996163
2477,126719.01593828114
2478,152627.08619498336
2479,109342.74541544844
2480,170299.6537640363
2481,105843.11545607388
2482,138881.1403091688
2483,115212.57299580527
2484,117444.68707450216
2485,119233.21819936915
2486,159505.86615536155
2487,192279.80552933086
2488,176016.61153452203
2489,156486.46337661627
2490,154459.0481346417
2491,84788.617462221
2492,189422.93148812244
2493,180382.37196270574
2494,172540.02531676195
2495,107161.14957080346
2496,226217.49529123536
2497,142283.07762489302
2498,110555.94677685856
2499,99508.87664201912
2500,130316.02102587087
2501,129574.44121813244
2502,137841.59636706585
2503,100765.42812777407
2504,199782.48985751986
2505,234507.29087801656
2506,251666.04441437477
2507,290415.9691809213
2508,254504.04046434534
2509,224322.55901789234
2510,236571.96091120198
2511,183513.3498578403
2512,217770.46738196877
2513,228469.7023815306
2514,250101.4313244259
2515,147298.76447091915
2516,164150.18194820106
2517,141257.74663671487
2518,148032.9356329034
2519,233341.55109145708
2520,224131.80445016187
2521,197254.02370656218
2522,209025.0834728565
2523,126198.32208839331
2524,139380.93824017057
2525,148767.44928934833
2526,131940.77349969227
2527,105860.60568271462
2528,131850.2286526795
2529,128067.7900991673
2530,126180.1387051156
2531,250185.9812246343
2532,231450.03901438726
2533,202877.77027568812
2534,238559.2151916929
2535,292692.2790456661
2536,227760.53431047607
2537,233938.33660428083
2538,189062.0853795641
2539,190896.64287682791
2540,176705.83488987948
2541,185000.20260361483
2542,152197.10259981008
2543,128660.77642365656
2544,124153.58722507334
2545,136810.3222884586
2546,132590.2640313182
2547,148729.3363622903
2548,147518.42485591705
2549,148674.67224908175
2550,333234.1031412955
2551,139572.75335957293
2552,124397.27529409311
2553,77077.38602208218
2554,113027.84589326747
2555,126800.74240963433
2556,104902.14319407773
2557,100462.36616416776
2558,155946.17313482126
2559,125687.68974145966
2560,140016.5091247088
2561,152904.1985063413
2562,135155.53995278355
2563,136688.97072760944
2564,187650.12417192053
2565,152482.5264248439
2566,149248.93678829927
2567,120779.78514233732
2568,185920.7645289595
2569,207651.00386436426
2570,132259.4586777197
2571,153155.5581139796
2572,168166.88301096845
2573,227454.6299699186
2574,264120.15771186014
2575,128432.43987039497
2576,128992.23756940765
2577,141469.70759371022
2578,86691.08868714258
2579,76153.76546048764
2580,135810.3037200525
2581,133512.5631621173
2582,120477.21538582491
2583,280782.43806499743
2584,173965.3242255572
2585,172282.45098019755
2586,234254.81662800018
2587,212172.3038766437
2588,172005.4378497767
2589,148284.7459204203
2590,213546.17132425547
2591,223424.42127961252
2592,206492.056804795
2593,252029.48871646356
2594,182163.02894923024
2595,197432.96893170167
2596,339261.3446476975
2597,182744.74985766283
2598,274288.89586242905
2599,338090.25533013605
2600,131812.2916646225
2601,138315.22711602107
2602,80689.027989879
2603,87042.73486104683
2604,87259.84167111803
2605,74945.86898713639
2606,146431.05773977737
2607,201127.7086391333
2608,184176.0072479113
2609,150685.51423549294
2610,116350.78228013786
2611,137864.58518129462
2612,147843.30064375413
2613,128465.90479943817
2614,123818.69411984838
2615,141231.97421854213
2616,139717.13487424544
2617,167991.29029539548
2618,171054.2417475833
2619,197535.09038489158
2620,183444.06765164965
2621,186631.02667585274
2622,182489.54721422185
2623,240449.02481489818
2624,253562.9290961506
2625,322211.1495012449
2626,173261.14105867594
2627,175134.43950584487
2628,480068.3120214937
2629,653215.5764692192
2630,389062.44390578044
2631,495824.495316176
2632,447889.11592482345
2633,317183.93986367714
2634,409743.4352146394
2635,152714.68535118748
2636,187005.31409012197
2637,198417.33977691
2638,273257.2183943462
2639,180906.81588939295
2640,158568.46806794612
2641,106798.24304079183
2642,188192.22709687857
2643,112160.12534625488
2644,128092.64620808433
2645,109520.48569739386
2646,99050.32609100724
2647,104491.27020390003
2648,141997.48747599643
2649,143396.49331704198
2650,165169.30732521485
2651,141381.29772690675
2652,485623.85617919953
2653,247381.64199315844
2654,246798.4354306296
2655,351636.4736013856
2656,316845.76256923215
2657,353226.6090717275
2658,284614.12830842624
2659,311616.2075542519
2660,320981.80870364606
2661,321682.40913853014
2662,335339.93311161513
2663,282167.4056492358
2664,289597.49783413764
2665,345353.5526212236
2666,297225.91319964407
2667,174593.44348008078
2668,186728.65451063737
2669,160619.87083748
2670,268285.81021063577
2671,181208.98267967018
2672,189070.12619177904
2673,199956.58683529598
2674,200593.02837817217
2675,183293.2340302465
2676,184705.46736581775
2677,194278.97569678366
2678,254863.38626721382
2679,280783.7981588213
2680,268450.7342637044
2681,345920.84216603846
2682,305716.5988143531
2683,547768.2043128167
2684,299269.4493788739
2685,327513.2148773228
2686,260531.0145716937
2687,360781.54538587504
2688,221028.9561419791
2689,228776.93383789004
2690,462800.97187665827
2691,189245.94609098876
2692,123843.60030569612
2693,201431.76709403165
2694,125350.84194380585
2695,183356.38452543347
2696,181677.96129309802
2697,193089.13513140596
2698,201719.51277312104
2699,173861.8013418269
2700,166449.25800258224
2701,163829.2674141175
2702,112961.27601842351
2703,139563.27479296873
2704,147935.54566688492
2705,119544.99811425885
2706,117738.21700435631
2707,126090.99632999311
2708,131902.9147137368
2709,105504.30822586405
2710,125048.20108140686
2711,276388.78392097855
2712,365821.53140407254
2713,182715.88380977834
2714,150022.717043539
2715,169076.1829721602
2716,166294.82772192737
2717,181365.51632014275
2718,231505.53234729025
2719,160546.11251468796
2720,180554.66308688847
2721,134046.9505572028
2722,155873.88013871099
2723,148541.90929915663
2724,125675.65598355584
2725,129031.32901048567
2726,137845.83671694456
2727,184138.7202446113
2728,175276.85063174705
2729,147352.5499466335
2730,140075.17652098014
2731,120540.19989904725
2732,121992.10144841441
2733,160964.47911724143
